src,average_scc,out_degree,in_degree,bi_degree,bi_degree_density,in_degree_density,out_degree_density,label
29371,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29372,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29373,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29374,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29375,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29376,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29377,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29378,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29379,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29380,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29381,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29382,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29383,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29384,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29385,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29386,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29387,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29388,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29389,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29390,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29391,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29392,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29393,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29394,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29395,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29396,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29397,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29398,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29399,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29400,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29401,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29402,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29403,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29404,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29405,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29406,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29407,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29408,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29409,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29410,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29411,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29412,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29413,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29414,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29415,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29416,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29417,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29418,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29419,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29420,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29421,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29422,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29423,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29424,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29425,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29426,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29427,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29428,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29429,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29430,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29431,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29432,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29433,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29434,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29435,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29436,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29437,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29438,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29439,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29440,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29441,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29442,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29443,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29444,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29445,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29446,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29447,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29448,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29449,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29450,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29451,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29452,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29453,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29454,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29455,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29456,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29457,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29458,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29459,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29460,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29461,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29462,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29463,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29464,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29465,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29466,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29467,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29468,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29469,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29470,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29471,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29472,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29473,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29474,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29475,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29476,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29477,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29478,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29479,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29480,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29481,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29482,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29483,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29484,1.0,101.0,0.0,0.0,0.0,0.0,1.0,1
29485,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29486,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29487,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29488,0,0.0,1.0,0.0,0.0,1.0,0.0,0
29489,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29490,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29491,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29492,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29493,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29494,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29495,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29496,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29497,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29498,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29499,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29500,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29501,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29502,1.0198019801980198,101.0,2.0,0.0,0.0,0.019417475728155338,0.9805825242718447,0
29503,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29504,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29505,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29506,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29507,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29508,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29509,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29510,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29511,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29512,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29513,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29514,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29515,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29516,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29517,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29518,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29519,0,0.0,1.0,0.0,0.0,1.0,0.0,0
29520,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29521,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29522,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29523,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29524,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29525,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29526,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29527,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29528,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29529,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29530,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29531,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29532,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29533,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29534,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29535,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29536,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29537,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29538,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29539,0,0.0,1.0,0.0,0.0,1.0,0.0,0
29540,0,0.0,3.0,0.0,0.0,1.0,0.0,1
29541,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29542,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29543,0,0.0,1.0,0.0,0.0,1.0,0.0,0
29544,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29545,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29546,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29547,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29548,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29549,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29550,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29551,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29552,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29553,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29554,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29555,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29556,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29557,0,0.0,1.0,0.0,0.0,1.0,0.0,0
29558,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29559,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29560,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29561,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29562,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29563,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29564,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29565,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29566,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29567,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29568,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29569,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29570,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29571,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29572,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29573,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29574,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29575,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29576,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29577,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29578,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29579,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1
29580,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29581,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29582,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29583,0,0.0,1.0,0.0,0.0,1.0,0.0,0
29584,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29585,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29586,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29587,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29588,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29589,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29590,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29591,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29592,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29593,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29594,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29595,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29596,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29597,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29598,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29599,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29600,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29601,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29602,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29603,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29604,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29605,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29606,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29607,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29608,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29609,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29610,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29611,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29612,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29613,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29614,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29615,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29616,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29617,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29618,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29619,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29620,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29621,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29622,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29623,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29624,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29625,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29626,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29627,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29628,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29629,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29630,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29631,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29632,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29633,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29634,0,0.0,2.0,0.0,0.0,1.0,0.0,0
29635,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29636,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29637,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29638,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29639,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29640,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29641,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29642,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29643,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29644,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29645,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29646,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29647,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29648,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29649,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29650,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29651,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29652,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29653,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29654,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29655,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29656,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29657,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29658,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29659,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29660,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29661,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29662,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29663,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29664,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29665,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29666,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29667,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29668,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29669,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29670,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29671,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29672,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29673,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29674,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29675,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29676,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29677,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29678,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29679,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29680,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1
29681,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29682,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29683,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29684,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29685,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29686,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29687,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29688,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29689,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29690,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29691,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29692,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29693,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29694,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29695,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29696,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29697,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29698,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29699,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29700,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29701,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29702,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29703,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29704,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29705,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29706,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29707,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29708,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29709,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29710,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29711,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29712,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29713,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29714,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29715,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29716,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29717,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29718,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29719,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29720,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29721,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29722,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29723,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29724,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29725,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29726,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29727,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29728,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29729,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29730,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29731,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29732,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29733,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29734,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29735,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29736,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29737,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29738,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29739,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29740,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29741,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29742,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29743,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29744,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29745,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29746,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29747,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29748,0,0.0,1.0,0.0,0.0,1.0,0.0,0
29749,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29750,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29751,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29752,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29753,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29754,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29755,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29756,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29757,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29758,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29759,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29760,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29761,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29762,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29763,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29764,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29765,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29766,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29767,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29768,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29769,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29770,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29771,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29772,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29773,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29774,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29775,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29776,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29777,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29778,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29779,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29780,1.01,100.0,1.0,0.0,0.0,0.009900990099009901,0.9900990099009901,1
29781,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29782,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29783,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29784,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29785,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29786,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29787,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29788,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29789,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29790,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29791,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29792,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29793,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29794,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29795,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29796,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29797,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29798,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29799,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29800,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29801,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29802,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29803,0,0.0,2.0,0.0,0.0,1.0,0.0,1
29804,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29805,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29806,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29807,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29808,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29809,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29810,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29811,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29812,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29813,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29814,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29815,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29816,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29817,0,0.0,1.0,0.0,0.0,1.0,0.0,1
29818,0,0.0,1.0,0.0,0.0,1.0,0.0,1
